-4.5318438534062134e-7,1.1097487918541563e-6,9.078522347090162e-7,1.4859622269042437e-6,-5.146865740340209e-8,7.216301368205862e-7,-4.892548895930015e-7,-1.1502101606412082e-6,1.0125287793099081e-6,-1.613343947699121e-6,1.452263630874605e-8,-3.0505894579553466e-7,1.5822931931083395e-8,1.6146442434919335e-6,-3.890453507397134e-7,1.615944539284751e-6,-1.4522636308746052e-8,4.646242912194205e-7,0.0003481721657437317,1.601043349333343e-9,-7.45895697537207e-8,1.6353083698955074e-7,0.000014894225163350394,8.260835132112953e-10
3.7004675175528976e-6,-7.38765126169462e-6,-6.31203307448008e-7,-9.339316168948027e-6,8.331729879645752e-8,-1.0207676071954625e-6,3.6506242385625725e-6,7.640616950914602e-6,-9.861794798851464e-7,1.0905533046444779e-7,-1.6371288529768857e-6,-4.6198293418749954e-7,-1.3183805785380309e-6,2.0969293633653636e-7,9.097677193654209e-8,5.284412031366071e-7,1.6371288529768857e-6,3.526553668080236e-7,0.00008140850941569558,0.0003482739739287965,7.805452812471368e-8,-0.00001492780787633281,1.1155464355685604e-6,-7.378700258872087e-6
-7.811049454878842e-6,0.000015745683180155747,-4.215299144323945e-6,0.000019910492388012014,-2.2732326740807384e-7,-5.31509336960066e-6,-7.783307891836324e-6,-0.000016248379511642938,-3.5307334071167674e-6,2.334031080697981e-7,-9.642318386769296e-8,-1.6210553982507476e-6,-3.537802355308601e-8,-1.7235794645744936e-7,-8.220596634878579e-7,-1.1131278484507237e-7,9.6423183867693e-8,-1.8594177755819395e-6,0.00009199555732348039,-6.096147618707896e-8,0.00034838522119695533,-6.784129794541672e-6,-4.703457884505754e-6,-2.1519577965921245e-8
4.602986597683507e-6,-8.280312453094505e-6,9.337452875685706e-6,-9.776539858326467e-6,4.076446988589384e-8,1.2048799532739498e-7,4.619487371823988e-6,8.333261213690761e-6,-5.821205035604896e-6,-1.6574072544684197e-6,0.000010481572367274375,0.000028517564322606658,8.927941586025657e-6,1.0377647290985876e-7,-0.000019822546901188112,-1.4498543086461948e-6,-0.000010481572367274373,-0.00001147563513196463,7.810339018673233e-6,8.038300638480177e-6,-6.786602198333461e-6,0.0011481503836381771,0.000016312046992501784,2.5877094571971873e-6
-2.3430289380393426e-7,-1.798798568711431e-7,3.80218653486234e-6,-5.61458536826166e-7,9.841365413219427e-8,-9.082773183940235e-7,-1.5687146507779833e-7,2.425919964792047e-7,6.801349972463545e-6,-0.000011216571497423376,1.6542735376882679e-6,-0.000027209852129365547,1.272558504768565e-6,0.000010834856464620053,-0.00003933051921995135,0.00001045314143181689,-1.6542735376882679e-6,0.0000477876633861634,-6.5642222679271845e-6,1.5762795066354787e-7,-6.786197736307768e-6,0.00001610538548750099,0.0011481503431083815,8.202526604421069e-8
-0.000014937595778177904,0.00002882562875445375,-5.175470066359355e-6,0.000035669033946263925,-2.728299515964364e-7,-5.673312235225399e-6,-0.000014834285366368899,-0.000029550227539850636,-5.0625353061744255e-6,-0.000018609951977181883,4.9610494358162885e-6,1.2891246800546845e-6,-0.00001361380047826164,3.5102060927559163e-8,-1.0529004896080137e-6,-0.000018539747852905745,-4.9610494358162885e-6,-9.084529289889581e-7,0.000026859442871043747,-7.32700070324682e-6,-2.55308385458191e-8,2.5929329192755333e-6,1.0317821173385178e-6,0.0009678821877980709
3.3877725917262733e-6,-6.189132493551664e-6,-7.969526917350814e-6,-7.166440454486313e-6,1.1879050895479245e-7,-9.847461856972118e-6,3.573487633906783e-6,6.105045622674814e-6,-8.733672672777639e-6,0.00010550592507777286,1.3112350862178743e-6,7.970287715097007e-6,1.1099675842134173e-6,-0.0001057071925336262,4.273471338170947e-6,-0.00010590845998947928,-1.311235086217875e-6,-4.810201686841973e-6,0.000060566415295892066,1.8409707128878912e-9,-5.3420467196202786e-8,1.8643872584939106e-7,7.145550876194691e-6,1.0756267162193323e-9
0.00014718720882019292,-0.0002515485752068538,-0.00009746747872707767,-0.00029420200320507854,-2.720359614115817e-6,-0.00010428579995289335,0.00014198415868921962,0.00025511980315979604,-0.00009776817536308289,-7.116187538769554e-6,0.00010665464811867693,0.000016716773119970567,0.00010057602520321284,1.0375646535063449e-6,-0.00002299423415738844,-5.041058231732342e-6,-0.0001066546481186769,-0.000017072814217957263,0.0000523455720647243,0.00006063271220118102,5.1332152106157284e-8,-7.173352336062114e-6,1.0775563320011357e-6,-4.86430786128951e-6
-0.00010015709470851669,0.0001822733081610798,-0.0000904266887175471,0.0002175638228469226,-8.159718074026803e-7,-0.0000870995182353505,-0.00009985660354410444,-0.0001844257177398732,-0.00007533970010924126,-3.7154659308555936e-6,-6.605581950987828e-7,0.00009968797714013047,-4.1779092297394267e-7,3.95823319009943e-6,0.00008802470099981898,4.20100044934333e-6,6.605581950987828e-7,0.0001165585453509908,0.00005349972310339779,-4.8734291510869494e-8,0.000060714237787602754,-5.111483165506417e-6,-3.117706719473109e-6,-2.2901225847944457e-8
-2.2670198052877716e-6,0.000036542029660801644,0.0008496446254223801,0.000027520308121578105,-0.000018263718933553577,-0.00017771981803020335,-0.00003483652639798985,-0.00001665742733189956,-0.0006779961115763884,0.00005297290814248179,0.0002531647423706346,-0.0004764121055991732,0.00024041845455775133,-0.00006571919571861827,0.0008301413509142093,-0.00007846548329469828,-0.0002531647423706346,0.0003091237257700232,9.32544448585662e-6,6.001108737392829e-6,-5.130851223968005e-6,0.0006589834498973396,0.000018829781547459693,2.7097497920071857e-6
