0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5.e-7,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.001,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
0.,0.,0.,0.,0.,0.
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
