-0.554502,-1.27331,0.598587,-0.0834246,-9.9123,0.142492,0.166849,-9.92692,0.580318,-0.520642,-9.68395,-0.0227767,0.151021,-9.84106,0.000669513,0.000443602,-0.001
-0.845597,-0.672383,0.742296,-0.0079162,-9.98111,0.115089,0.0858603,-9.72962,0.473754,-0.381196,-9.42941,-0.0565586,0.015953,-9.71338,0.000132429,0.000676477,-0.000808907
-0.688558,-1.05905,0.518207,-0.0170503,-9.80635,0.127877,0.225916,-9.94031,0.609547,-0.590061,-9.61818,0.0200759,0.202858,-9.78828,0.000465915,0.000550846,-0.001
-0.753153,-1.02552,0.710022,-0.0767263,-10.0493,0.0572402,0.162587,-9.82218,0.554134,-0.254536,-9.47326,-0.140285,0.0644062,-9.78158,0.000416603,0.000602522,-0.001
-0.667453,-0.872954,0.576665,0.135793,-9.72718,-0.0633296,0.488369,-9.77529,0.71733,-0.121788,-9.73145,-0.162421,0.201061,-9.74464,0.000344087,0.000533962,-0.000878049
-0.599457,-1.27772,0.508464,-0.264279,-9.79904,-0.0633296,0.282547,-9.85567,0.83181,-0.519425,-9.96893,-0.170837,0.318139,-9.87455,0.000654618,0.000479565,-0.001
-0.621638,-0.885609,0.708804,-0.0249665,-9.8575,-0.0608939,0.268542,-9.90987,0.58519,-0.222872,-9.96893,-0.178835,0.0951369,-9.9121,0.000371271,0.000497311,-0.000868582
-0.688182,-0.905252,0.558397,-0.0974302,-9.67482,0.0389721,0.232006,-9.85263,0.657654,-0.40738,-9.88003,-0.100212,0.190122,-9.80249,0.000358403,0.000550546,-0.000908949
-0.672849,-1.1247,0.661916,-0.0420168,-9.84593,0.113263,0.133358,-9.93788,0.552916,-0.439045,-9.44768,-0.0501091,0.0931648,-9.74383,0.000518149,0.000538279,-0.001
-0.832972,-0.733371,0.734989,-0.0846425,-9.99329,0.0176592,0.158933,-9.73571,0.568749,-0.287419,-9.54511,-0.152868,0.0669999,-9.75804,0.00018017,0.000666378,-0.000846548
-0.620558,-1.11305,0.578492,-0.0140056,-9.94458,0.104737,0.280112,-9.92204,0.639994,-0.383022,-9.70709,-0.0616457,0.177296,-9.8579,0.000530911,0.000496446,-0.001
-0.742632,-1.08262,0.589453,-0.125441,-9.78138,-0.0249665,0.193642,-9.50249,0.678358,-0.408598,-9.64254,-0.137886,0.179218,-9.64214,0.000460779,0.000594105,-0.001
-0.590087,-0.89854,0.499939,-0.069419,-10.0164,0.0712458,0.326391,-10.0116,0.692363,-0.44757,-9.67725,-0.0658088,0.250508,-9.90175,0.000392943,0.00047207,-0.000865013
-0.553981,-1.24576,0.595542,-0.118743,-9.58347,0.0481061,0.197296,-9.70831,0.662525,-0.476799,-9.70709,-0.0902837,0.184358,-9.66629,0.000650438,0.000443185,-0.001
-0.715734,-0.797559,0.605894,-0.0377542,-9.81,-0.0292291,0.262453,-9.91352,0.675922,-0.323346,-9.78686,-0.140938,0.167882,-9.83679,0.000271997,0.000572587,-0.000844585
-0.632787,-1.03824,0.529777,-0.177201,-9.57251,-0.00182682,0.250274,-9.95188,0.769698,-0.470709,-9.92448,-0.132462,0.260667,-9.81629,0.000473652,0.000506229,-0.000979881
-0.752029,-0.891837,0.687492,-0.0755084,-9.97198,-0.0079162,0.22348,-9.88185,0.591888,-0.174156,-9.74241,-0.187392,0.0885068,-9.86541,0.000323474,0.000601624,-0.000925098
-0.753106,-0.813942,0.663743,-0.0304469,-9.93057,0.0328827,0.26976,-9.69674,0.597978,-0.312385,-9.60783,-0.11794,0.128074,-9.74505,0.000268517,0.000602485,-0.000871001
-0.636038,-1.24022,0.632687,-0.0615028,-9.90134,0.0322737,0.219218,-9.88064,0.597369,-0.439654,-9.58591,-0.0850919,0.146403,-9.7893,0.00061374,0.000508831,-0.001
-0.703584,-0.803359,0.710631,-0.146754,-9.99025,0.0377542,0.17233,-9.68212,0.551089,-0.322737,-9.5579,-0.146902,0.0896374,-9.74342,0.000280918,0.000562867,-0.000843785
-0.554756,-1.02717,0.483497,-0.0657654,-9.62671,0.00243575,0.433564,-9.96467,0.742905,-0.299598,-9.9056,-0.136089,0.280298,-9.83233,0.000497117,0.000443805,-0.000940922
-0.603612,-1.04792,0.658872,-0.123615,-9.92022,0.029838,0.149799,-9.9805,0.629034,-0.398855,-9.69308,-0.125252,0.128398,-9.8646,0.000492102,0.00048289,-0.000974992
-0.732881,-0.634588,0.632687,-0.029838,-9.85872,-0.0407989,0.305687,-9.87394,0.635732,-0.289246,-9.86968,-0.15012,0.155955,-9.86744,0.000151059,0.000586305,-0.000737364
-0.519173,-1.2141,0.545609,-0.0712458,-9.69126,0.0748994,0.220436,-9.89282,0.655827,-0.519425,-9.68943,-0.0458985,0.20374,-9.75783,0.0006422,0.000415338,-0.001
-0.879696,-0.702462,0.742905,-0.0115698,-10.0475,0.0231397,0.166849,-9.81365,0.537084,-0.304469,-9.52928,-0.121068,0.0488758,-9.79681,0.000139845,0.000703757,-0.000843602
-0.518728,-0.933481,0.56814,0.0146145,-9.87881,-0.0121788,0.364145,-9.99146,0.658263,-0.351966,-9.76128,-0.10264,0.203623,-9.87719,0.000445946,0.000414982,-0.000860928
-0.704289,-1.13446,0.680184,-0.144318,-9.64741,0.00669832,0.110218,-9.58774,0.627207,-0.405553,-9.68943,-0.140256,0.113092,-9.64153,0.000512405,0.000563431,-0.001
-0.519362,-0.906994,0.616855,-0.069419,-9.78808,-0.0462793,0.273413,-10.1059,0.643039,-0.181464,-10.1005,-0.193065,0.14051,-9.99816,0.000427151,0.00041549,-0.00084264
-0.718013,-0.866037,0.583363,-0.168067,-9.66203,0.0523687,0.19486,-9.63828,0.683229,-0.496285,-9.52502,-0.0988969,0.204507,-9.60844,0.000319021,0.000574411,-0.000893431
-0.481003,-1.08104,0.635123,-0.0304469,-10.0664,0.00487151,0.249056,-10.0913,0.559615,-0.31543,-9.77407,-0.115234,0.118868,-9.97726,0.000564323,0.000384803,-0.000949126
-0.913248,-0.601647,0.708804,-0.010352,-9.85993,-0.00121788,0.188771,-9.60053,0.569966,-0.208257,-9.41602,-0.156406,0.0592806,-9.62549,5.58542e-05,0.000730598,-0.000786452
-0.474768,-1.10755,0.506028,-0.0657654,-9.66629,0.0146145,0.277676,-9.98233,0.742905,-0.446352,-9.91291,-0.0934213,0.24629,-9.85384,0.00058538,0.000379814,-0.000965194
-0.859917,-0.824652,0.709413,-0.0669832,-10.0584,0.0450615,0.146145,-9.79417,0.580927,-0.352575,-9.47326,-0.117595,0.0815519,-9.77529,0.000233289,0.000687933,-0.000921223
-0.465362,-0.878732,0.601631,0.049933,-9.99329,-0.0237486,0.416514,-10.031,0.607112,-0.260017,-9.83192,-0.119901,0.175434,-9.95209,0.000428968,0.00037229,-0.000801257
-0.666921,-1.21613,0.672877,-0.203994,-9.94823,0.0700279,0.0669832,-9.79721,0.616246,-0.483497,-9.47143,-0.110828,0.120562,-9.73896,0.000584521,0.000533536,-0.001
-0.571924,-0.843013,0.63086,-0.0700279,-9.74789,0.0383631,0.280721,-9.95493,0.62538,-0.369626,-9.64985,-0.110102,0.165267,-9.78422,0.000361339,0.000457539,-0.000818879
-0.745106,-0.82389,0.564486,-0.205821,-9.74058,-0.116307,0.227743,-9.93849,0.75752,-0.376933,-10.0231,-0.209709,0.228762,-9.90073,0.00027868,0.000596085,-0.000874765
-0.458496,-1.05007,0.571793,0.019486,-9.74972,0.11448,0.275849,-9.98294,0.614419,-0.354402,-9.51406,-0.0516128,0.160074,-9.7489,0.000551653,0.000366797,-0.00091845
-0.885348,-0.754296,0.685665,-0.186335,-9.85567,0.0548045,-0.00608939,-9.71074,0.60224,-0.443916,-9.52745,-0.122028,0.0789302,-9.69796,0.000173868,0.000708279,-0.000882147
-0.366162,-0.954743,0.507855,-0.00182682,-9.919,0.170503,0.247229,-10.0584,0.625989,-0.548654,-9.69735,0.025711,0.208258,-9.8916,0.000521855,0.00029293,-0.000814785
-0.682595,-0.973673,0.697235,-0.133966,-9.95858,0.0724637,0.0657654,-9.44646,0.583363,-0.45914,-9.62488,-0.0954117,0.0879019,-9.67664,0.000408533,0.000546076,-0.000954609
-0.486257,-0.801665,0.523687,-0.0176592,-10.0195,0.102302,0.312385,-9.98111,0.644257,-0.471927,-9.78199,-0.0294247,0.220531,-9.92753,0.000366662,0.000389006,-0.000755668
-0.628773,-1.0598,0.623553,-0.11448,-9.66812,0.0755084,0.151626,-9.62366,0.61381,-0.492022,-9.67603,-0.072074,0.148813,-9.65594,0.000490348,0.000503019,-0.000993366
-0.672006,-0.814015,0.599804,0.0146145,-9.97868,0.0669832,0.284983,-10.1066,0.588844,-0.297162,-9.70283,-0.0857808,0.138922,-9.92935,0.000301008,0.000537605,-0.000838613
-0.74628,-0.906165,0.565095,-0.171112,-9.7485,0.0943855,0.183291,-9.81122,0.684447,-0.557179,-9.54024,-0.0653505,0.216932,-9.69999,0.000335803,0.000597024,-0.000932828
-0.578357,-0.959982,0.637559,-0.0255754,-9.84045,0.00730726,0.257581,-10.1577,0.613201,-0.297162,-9.86968,-0.127626,0.132619,-9.95594,0.000440645,0.000462685,-0.00090333
-0.723296,-0.746481,0.631469,-0.113872,-9.69247,0.0213128,0.199732,-9.70222,0.66557,-0.375106,-9.62854,-0.133659,0.157917,-9.67441,0.000233218,0.000578637,-0.000811855
-0.431803,-1.18273,0.580927,-0.0931676,-9.88246,0.0462793,0.267324,-9.87942,0.655218,-0.383631,-9.76068,-0.106751,0.19002,-9.84085,0.000655187,0.000345442,-0.001
-0.698359,-0.705157,0.715503,-0.10352,-10.067,0.0420168,0.113263,-9.72414,0.535866,-0.376933,-9.64193,-0.115631,0.0659744,-9.81101,0.000214267,0.000558687,-0.000772953
-0.536045,-0.948074,0.462793,-0.0365363,-9.52502,0.0255754,0.397637,-9.99329,0.746559,-0.395201,-10.0006,-0.0894989,0.286415,-9.83964,0.000449234,0.000428836,-0.000878069
-0.594821,-0.949458,0.65948,-0.170503,-9.88673,0.0858603,0.0347095,-9.83192,0.600413,-0.479844,-9.53963,-0.0920658,0.10291,-9.75276,0.000426692,0.000475857,-0.000902549
-0.654452,-0.759841,0.606503,-0.0170503,-9.72658,0.0359274,0.171112,-9.92204,0.590061,-0.316648,-9.78625,-0.100968,0.107908,-9.81162,0.000270108,0.000523561,-0.000793669
-0.675861,-0.963332,0.596151,-0.0858603,-9.82888,0.059067,0.257581,-9.86968,0.664352,-0.457313,-9.61209,-0.0831688,0.196077,-9.77022,0.000403988,0.000540689,-0.000944677
-0.513599,-0.783273,0.643648,-0.0407989,-9.89099,-0.0645475,0.319084,-9.9939,0.650346,-0.238095,-9.7351,-0.180229,0.154777,-9.87333,0.000342852,0.000410879,-0.00075373
-0.641844,-0.789949,0.661307,-0.069419,-9.85141,-0.00365363,0.312994,-9.62001,0.632078,-0.314821,-9.70404,-0.145943,0.159934,-9.72515,0.000296226,0.000513475,-0.000809702
-0.430578,-1.01251,0.599196,0.0310559,-9.97563,0.0133966,0.325782,-10.0785,0.622944,-0.359883,-9.82279,-0.0863735,0.170254,-9.95899,0.000536529,0.000344462,-0.000880991
-0.679098,-0.728208,0.713067,-0.0615028,-9.73571,-0.00608939,0.123006,-9.75276,0.581536,-0.32152,-9.65228,-0.142739,0.0668704,-9.71358,0.000238107,0.000543278,-0.000781385
-0.525744,-0.967118,0.523687,-0.0359274,-9.7552,0.113872,0.266106,-10.0925,0.629642,-0.482888,-9.70526,-0.0252417,0.205757,-9.851,0.000466685,0.000420595,-0.00088728
-0.773141,-0.872025,0.712458,-0.151626,-9.85872,0.029838,0.0572402,-9.82218,0.584581,-0.380587,-9.61149,-0.140134,0.0708683,-9.76413,0.000301161,0.000618513,-0.000919674
-0.551241,-0.743366,0.551698,-0.0377542,-9.88125,0.0158324,0.336743,-10.0298,0.680184,-0.369017,-9.89038,-0.104412,0.217132,-9.93382,0.00029986,0.000440993,-0.000740853
-0.587642,-1.00823,0.614419,-0.0943855,-9.71135,0.0133966,0.222872,-9.71013,0.672268,-0.428084,-9.7418,-0.113655,0.178068,-9.72109,0.000470706,0.000470114,-0.00094082
-0.538013,-0.826808,0.663743,0.105955,-10.0956,0.00304469,0.297162,-10.207,0.514553,-0.252709,-9.83923,-0.0918332,0.0804469,-10.0473,0.00036356,0.000430411,-0.000793971
-0.617258,-0.798939,0.593715,-0.117525,-9.72353,-0.00548045,0.249665,-9.78138,0.681402,-0.434782,-9.71927,-0.122765,0.200585,-9.74139,0.000312354,0.000493807,-0.00080616
-0.420852,-1.06107,0.593715,-0.0243575,-9.86176,0.0237486,0.278894,-9.99025,0.638168,-0.328827,-9.74606,-0.109507,0.164661,-9.86602,0.000574409,0.000336682,-0.000911091
-0.791671,-0.567675,0.710631,-0.0730726,-9.87333,0.0182682,0.118134,-9.71866,0.537693,-0.325782,-9.54511,-0.129016,0.0559322,-9.71237,8.07043e-05,0.000633337,-0.000714041
-0.455357,-1.07022,0.489587,0.117525,-9.73693,0.00182682,0.473145,-10.0371,0.703933,-0.529168,-9.78138,-0.0116324,0.288197,-9.85181,0.000567014,0.000364285,-0.0009313
-0.666144,-0.794845,0.727682,-0.0529777,-9.99146,-0.00730726,0.17781,-9.50675,0.577883,-0.292291,-9.53476,-0.150948,0.0735728,-9.67766,0.000289934,0.000532915,-0.000822849
-0.479481,-0.716169,0.58519,0.143709,-9.93727,0.049324,0.341006,-9.75885,0.641212,-0.323346,-9.73206,-0.0531356,0.15978,-9.80939,0.000309526,0.000383585,-0.000693111
-0.607449,-1.00943,0.632687,-0.116916,-9.86724,0.0864693,0.0919497,-9.85202,0.592497,-0.479235,-9.64863,-0.070785,0.118407,-9.7893,0.00046362,0.000485959,-0.000949579
-0.491411,-0.826761,0.662525,0.0669832,-10.0779,0.0627207,0.287419,-9.92265,0.538302,-0.323955,-9.66264,-0.06638,0.102776,-9.88774,0.000382169,0.000393129,-0.000775297
-0.674261,-0.624185,0.646693,-0.0943855,-9.84227,-0.0341006,0.180855,-9.78016,0.597978,-0.341615,-9.69674,-0.147445,0.118889,-9.77306,0.000167225,0.000539409,-0.000706634
-0.522145,-1.06335,0.538302,-0.00669832,-9.74911,0.119961,0.311777,-10.0785,0.646084,-0.476799,-9.81122,-0.0217083,0.215621,-9.87962,0.000535486,0.000417716,-0.000953201
-0.57037,-0.587683,0.766654,-0.13762,-10.0919,0.010352,-0.00548045,-9.65107,0.554134,-0.365363,-9.57495,-0.150939,0.0206564,-9.77265,0.00018323,0.000456296,-0.000639526
-0.603069,-0.828095,0.485324,-0.0182682,-9.64863,0.188162,0.291073,-9.75702,0.638168,-0.548045,-9.7552,0.0284009,0.235531,-9.72028,0.000338439,0.000482455,-0.000820894
-0.475126,-1.04509,0.710631,-0.0152235,-10.1212,0.177201,-0.00304469,-9.94397,0.460966,-0.459749,-9.48117,-0.00787966,0.00607721,-9.84877,0.000541516,0.000380101,-0.000921617
-0.71019,-0.609865,0.701497,0.0809888,-9.91047,0.0529777,0.255754,-9.59322,0.518207,-0.289246,-9.44464,-0.0787504,0.067051,-9.64944,0.000142829,0.000568152,-0.000710981
-0.362134,-1.22387,0.480453,-0.155279,-9.69917,0.0846425,0.27524,-10.0116,0.728291,-0.508464,-9.87577,-0.0712905,0.273913,-9.86217,0.000711852,0.000289707,-0.001
-0.703099,-0.480907,0.836073,0.0481061,-10.084,-0.0079162,0.175983,-9.65107,0.489587,-0.131531,-9.60601,-0.171727,-0.0274538,-9.78036,5.53954e-05,0.000562479,-0.000617874
-0.415018,-0.767023,0.670441,-0.0176592,-9.80087,0.0231397,0.173547,-9.77225,0.569358,-0.400073,-9.8167,-0.0885299,0.0982916,-9.7966,0.000370909,0.000332014,-0.000702923
-0.726497,-1.00704,0.737425,-0.109609,-9.99938,0.104128,-0.0481061,-9.70587,0.487151,-0.463402,-9.51101,-0.0672581,0.00722079,-9.73875,0.000414329,0.000581198,-0.000995526
-0.340267,-0.777486,0.574229,0.0517598,-10.0992,0.0974302,0.325782,-9.90987,0.598587,-0.407989,-9.64802,-0.0302785,0.174997,-9.88571,0.000408134,0.000272213,-0.000680347
-0.758651,-0.858859,0.616855,-0.169894,-9.6328,0.0675922,0.0980391,-9.66264,0.635732,-0.495676,-9.75885,-0.0921913,0.149057,-9.68476,0.000297741,0.000606921,-0.000904662
-0.441445,-0.552868,0.535866,-0.0121788,-9.96893,0.16624,0.250274,-10.039,0.605894,-0.487151,-9.53841,0.00222872,0.186861,-9.84877,0.00021043,0.000353156,-0.000563585
-0.587802,-0.937995,0.649128,-0.237486,-9.64315,0.0401899,0.0822067,-9.54389,0.646084,-0.454877,-9.6328,-0.139719,0.141917,-9.60661,0.000421476,0.000470242,-0.000891718
-0.487132,-0.877051,0.639385,0.109609,-10.098,0.12605,0.249056,-9.92387,0.500547,-0.353184,-9.60296,-0.0143791,0.0835366,-9.87495,0.000419083,0.000389705,-0.000808788
-0.617339,-0.733033,0.698453,-0.0401899,-9.93727,0.0170503,0.148581,-9.79782,0.584581,-0.397637,-9.60783,-0.104972,0.0896272,-9.78097,0.000266188,0.000493871,-0.000760059
-0.550973,-0.964977,0.582754,0.0267933,-9.97259,0.0414078,0.341006,-10.1224,0.611374,-0.307514,-9.84958,-0.0887154,0.168717,-9.98152,0.000455094,0.000440779,-0.000895873
-0.611737,-0.660428,0.691754,-0.0627207,-10.0402,0.141274,0.0712458,-9.92631,0.543173,-0.415296,-9.57312,-0.0569532,0.0605277,-9.84654,0.000217605,0.00048939,-0.000706994
-0.587693,-0.675738,0.59676,0.059676,-9.75946,0.0529777,0.26367,-9.82644,0.549872,-0.362927,-9.73145,-0.0514545,0.124897,-9.77245,0.00023794,0.000470154,-0.000708094
-0.47034,-0.970298,0.694799,-0.0377542,-9.85628,0.0529777,0.118134,-9.85263,0.547436,-0.401291,-9.57739,-0.0844391,0.0700133,-9.7621,0.000491073,0.000376272,-0.000867345
-0.58882,-0.713085,0.629642,-0.145536,-9.77164,0.0401899,0.137011,-9.76311,0.653391,-0.463402,-9.65228,-0.108685,0.154016,-9.72901,0.000263632,0.000471056,-0.000734688
-0.440898,-0.794389,0.526732,-0.152235,-9.62915,0.0535866,0.278285,-9.7558,0.727073,-0.482279,-9.7485,-0.0958323,0.256346,-9.71115,0.000379713,0.000352719,-0.000732432
-0.492405,-0.917905,0.595542,-0.0730726,-9.91778,0.0822067,0.202777,-10.0755,0.618073,-0.464011,-9.66325,-0.0620159,0.16361,-9.88551,0.000445572,0.000393924,-0.000839496
-0.583242,-0.636699,0.683229,0.000608939,-9.8782,-0.00426257,0.261235,-9.64498,0.593106,-0.285592,-9.69065,-0.131527,0.10856,-9.73794,0.000212393,0.000466593,-0.000678986
-0.440204,-0.985018,0.588235,-0.0535866,-9.78077,0.0779441,0.16624,-10.0871,0.597369,-0.492631,-9.80635,-0.0448816,0.149086,-9.89139,0.000513431,0.000352163,-0.000865594
-0.626211,-0.60522,0.696626,-0.0383631,-9.76677,0.0535866,0.142492,-9.81365,0.569966,-0.334916,-9.61879,-0.107632,0.0731481,-9.73307,0.000173169,0.000500969,-0.000674138
-0.546629,-0.722978,0.601022,-0.118134,-9.83497,-0.0554134,0.284374,-9.84593,0.691145,-0.356229,-10.042,-0.165102,0.199867,-9.90763,0.000287433,0.000437304,-0.000724736
-0.564265,-0.848721,0.662525,-0.0243575,-9.80574,0.0937765,0.150408,-9.74972,0.558397,-0.397637,-9.55607,-0.0644748,0.0904099,-9.70384,0.000368399,0.000451412,-0.000819811
-0.47621,-0.701574,0.669223,-0.00608939,-9.86115,0.0487151,0.119352,-10.0712,0.532212,-0.357447,-9.74728,-0.0825757,0.0608228,-9.89322,0.000300618,0.000380968,-0.000681586
-0.653764,-0.829916,0.59676,-0.0962123,-9.64072,0.0213128,0.265497,-9.63219,0.655218,-0.415905,-9.67238,-0.109274,0.190727,-9.64843,0.000319436,0.000523011,-0.000842447
-0.358374,-0.813912,0.620508,-0.0615028,-9.95432,0.0779441,0.198514,-10.176,0.536475,-0.370235,-9.77529,-0.0777286,0.11387,-9.96853,0.000426389,0.000286699,-0.000713088
-0.663222,-0.647739,0.644866,-0.0773352,-9.70526,-0.0420168,0.281939,-9.66568,0.666179,-0.325782,-9.78869,-0.160795,0.167318,-9.71988,0.000188129,0.000530577,-0.000718706
-0.392535,-0.914914,0.599804,0.0267933,-9.95127,0.0949944,0.238095,-10.1126,0.581536,-0.378151,-9.74058,-0.0483315,0.132651,-9.93483,0.000483425,0.000314028,-0.000797454
-0.625833,-0.610942,0.660089,-0.0682011,-9.72414,0.108391,0.0956034,-9.69917,0.566313,-0.446961,-9.54268,-0.0589347,0.090658,-9.65533,0.000177326,0.000500666,-0.000677992
-0.508155,-0.786649,0.557788,-0.059676,-9.84106,0.0377542,0.26976,-9.90804,0.660089,-0.421385,-9.79599,-0.0859813,0.199628,-9.84836,0.000347392,0.000406524,-0.000753916
-0.49797,-0.753268,0.64243,-0.0456704,-9.79295,0.0797709,0.202168,-9.72475,0.594324,-0.412251,-9.63523,-0.0737157,0.129823,-9.71764,0.0003281,0.000398376,-0.000726476
-0.558241,-0.639084,0.605285,-0.0669832,-9.91535,0.0414078,0.256972,-9.85202,0.617464,-0.413469,-9.70953,-0.0899699,0.169248,-9.82563,0.000224063,0.000446593,-0.000670655
-0.452393,-1.01819,0.623553,-0.0870782,-9.79295,0.0755084,0.185117,-9.79843,0.634514,-0.434173,-9.75215,-0.0843136,0.151745,-9.78118,0.000531775,0.000361914,-0.000893689
-0.518412,-0.598426,0.68262,0.0980391,-10.0694,0.0432346,0.233832,-10.1346,0.537693,-0.242966,-9.75093,-0.090537,0.060263,-9.98497,0.000211533,0.00041473,-0.000626263
-0.520167,-0.77328,0.567531,-0.0773352,-9.68091,-0.0249665,0.337352,-9.67542,0.706978,-0.389112,-9.90378,-0.130741,0.230445,-9.75337,0.000333229,0.000416134,-0.000749363
-0.500226,-0.90093,0.671659,0.0213128,-9.94031,0.0718547,0.138229,-10.0682,0.548654,-0.379978,-9.63219,-0.0635947,0.0703462,-9.88023,0.000430561,0.000400181,-0.000830741
-0.570427,-0.499603,0.688101,-0.00608939,-9.84532,0.0219218,0.139447,-9.79234,0.543173,-0.335525,-9.6261,-0.102808,0.0615824,-9.75459,0.000121551,0.000456342,-0.000577893
-0.477276,-0.892231,0.494458,-0.12057,-9.63645,0.0663743,0.325782,-9.8715,0.688709,-0.498112,-9.79478,-0.0660861,0.267782,-9.76758,0.000433652,0.00038182,-0.000815472
-0.430415,-0.723626,0.661916,-0.0127877,-10.1248,0.108391,0.141274,-9.99573,0.528559,-0.395201,-9.57799,-0.0518921,0.0765935,-9.89951,0.000334372,0.000344332,-0.000678704
-0.590248,-0.642102,0.680793,-0.019486,-9.90012,0.0432346,0.143101,-9.71561,0.56205,-0.38424,-9.66934,-0.0874367,0.0807107,-9.76169,0.000213372,0.000472198,-0.00068557
-0.442785,-0.909705,0.570575,-0.0748994,-9.94762,0.0584581,0.224698,-9.96589,0.639385,-0.470101,-9.74058,-0.0680927,0.185596,-9.8847,0.000459679,0.000354228,-0.000813907
-0.514657,-0.667844,0.686883,-0.0639385,-9.86541,0.00974302,0.17781,-9.64985,0.577883,-0.314212,-9.73327,-0.135301,0.0908305,-9.74951,0.000261628,0.000411726,-0.000673353
-0.529262,-0.607455,0.646084,0.0535866,-9.98781,0.0219218,0.255754,-10.0517,0.585799,-0.360492,-9.75337,-0.0784759,0.119,-9.93098,0.000213514,0.00042341,-0.000636924
-0.506374,-0.893469,0.615028,-0.0998659,-9.71074,0.0956034,0.155279,-9.7485,0.604676,-0.474972,-9.68943,-0.0631356,0.144578,-9.71622,0.000422878,0.000405099,-0.000827978
-0.508383,-0.589537,0.688101,0.00487151,-10.0798,0.00304469,0.220436,-10.0584,0.574229,-0.251492,-9.69856,-0.13537,0.081711,-9.94559,0.000209323,0.000406706,-0.000616029
-0.449864,-0.70238,0.560223,0.00182682,-9.76433,0.0974302,0.288028,-9.80817,0.637559,-0.465229,-9.73023,-0.0323302,0.195567,-9.76758,0.00031172,0.000359891,-0.000671611
-0.527374,-0.848815,0.670441,0.0152235,-9.98172,0.0974302,0.141883,-9.95432,0.518207,-0.373888,-9.61758,-0.0533077,0.0631266,-9.8512,0.000383221,0.000421899,-0.00080512
-0.452607,-0.554705,0.720374,-0.0133966,-10.0944,0.0438436,0.185726,-9.85993,0.540128,-0.348922,-9.60235,-0.0986144,0.0702642,-9.85222,0.000207251,0.000362085,-0.000569336
-0.506301,-0.882361,0.569358,-0.118134,-9.71379,-0.00608939,0.258799,-9.75459,0.687492,-0.384849,-9.84715,-0.134513,0.204198,-9.77184,0.000415133,0.00040504,-0.000820173
-0.551247,-0.651076,0.666788,0.0432346,-10.0201,0.132749,0.228352,-10.0049,0.520642,-0.370235,-9.59261,-0.0343007,0.0884301,-9.87252,0.000235254,0.000440998,-0.000676252
-0.487125,-0.51691,0.626598,-0.0560223,-9.74667,-0.0152235,0.205212,-9.7485,0.611983,-0.352575,-9.78808,-0.1259,0.132285,-9.76108,0.000166987,0.0003897,-0.000556687
-0.507453,-0.962705,0.649128,-0.00182682,-9.76616,0.0968212,0.16624,-9.90012,0.56205,-0.402508,-9.68151,-0.053926,0.097666,-9.7826,0.000470912,0.000405962,-0.000876875
